FilePath,ID,AuthorsNote,StrideSpeed,StrideLengthFR,StepLengthFR,StepWidthFR,StrideLengthFL,StepLengthFL,StepWidthFL,StrideLengthBR,StepLengthBR,StepWidthBR,StrideLengthBL,StepLengthBL,StepWidthBL,TemporalSymmetryF,TemporalSymmetryB,DutyFactorF,DutyFactorB,AngularVelocity,NoseLateralDisplacementBR,NoseLateralDisplacementPhaseOffsetBR,TailLateralDisplacementBR,TailLateralDisplacementPhaseOffsetBR,StrideCountPerFrameFR,StrideCountPerFrameFL,StrideCountPerFrameBR,StrideCountPerFrameBL
1560\1560_20250717B_2025-07-17-152157-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1560,60 DPI,-0.169329503613531,0.0917803179726925,0.198321157121806,0.0977638017061183,0.119062017025199,0.204766700917042,0.143843270854471,0.0939389055187368,0.538367402856444,0.16285117442805,0.275998416280675,0.450252486399658,0.17373957721199,0.0011088643924076,0.000551977920883205,60.0885788194717,63.9060907736929,-2.61925059158592e-05,0.00535332843137355,0.526272796634891,0.00822658066496713,0.522151973646069,0.0163047738496512,0.0154425021556792,0.00846594026808811,0.00987693031276946
1563\1563_20250709_2025-07-09-131751-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1563,Training video,-0.000613229927895413,0.0742214453998301,0.212657645367906,0.253406183668976,0.0764910806852874,0.242911823456845,0.173792100535285,0.242375222416028,0.403942776461839,0.271348809404563,0.274517442074059,0.376864374047343,0.261775082257382,-0.00334920598756008,-0.00444145749934261,52.8815723947373,54.9775900014458,-4.40432919970929e-07,0.00170550663737531,0.530917074168655,0.0333709590013729,0.536898921396112,0.00602419315972947,0.00665070924834134,0.0047149351796816,0.00632138668894279
1563\1563_20250712_2025-07-12-180436-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1563,Training video,-0.0975305007682865,0.138975892556446,0.199100270340621,0.218101878684978,0.199032164751684,0.175006879244826,0.27818339709521,0.201026113941296,0.573810428051321,0.142326941357882,0.199439593601595,0.593512657292937,0.202956604376112,0.00694948072522443,0.02104352839435,58.1459616140443,59.6497117778069,-7.37195922261917e-07,0.00337142237812953,0.536379780359973,0.0046406054314345,0.531716333981862,0.01242958207782,0.0118564129437967,0.00474911568190751,0.00406131272107952
1563\1563_20250715_2025-07-15-144957-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1563,Training video,-0.121129628716324,0.104871264502397,0.221029289769253,0.213789137497188,0.191783971023151,0.200709132378166,0.266780524988862,0.32438373541699,0.633225971227573,0.176768291202826,0.348712897229211,0.622051317589093,0.222624188679808,0.019178780201271,0.00590951061865196,56.0882474357753,60.1838620558255,-6.4050143905647e-06,0.0328733097838904,0.52690387188476,0.00302222268685584,0.536585864953287,0.00661300053983678,0.00296910228319202,0.00148455114159601,0.00167508176939443
1563\1563_20250714_2025-07-14-121434-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1563,Training video,-0.0989013860469665,0.0715532281987978,0.188906004138313,0.153412133668755,0.0990160898772819,0.176781717730168,0.16892397866519,0.193695158690364,0.556019937247814,0.130562359476186,0.218077634915914,0.532675198538562,0.148889101991058,0.00852467536217237,0.0224240897235974,56.6010524423526,59.9969766795771,-1.25809100435548e-06,0.0131996954974652,0.534940860974426,0.00480302394427648,0.514481569260872,0.00629994607050056,0.00450229608929418,0.00188753248026671,0.00192838816165776
1563\1563_20250717_2025-07-17-103920-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1563,Training video,-0.0422510437941599,0.117891730895127,0.193342705957485,0.121447772453289,0.105475487350091,0.155307943811096,0.113157174579837,0.18282358853142,0.465217294878767,0.124590897068379,0.201400504444567,0.406102827695552,0.141308452799831,0.0041922102712822,-0.00228756810714138,55.247061304951,58.5134948770575,-8.31685341051357e-07,0.00216021743730161,0.535083522096262,0.00292077844462642,0.55123520463353,0.00341529500523246,0.00296911632283867,0.000567863777592095,0.000843683326708256
1563\1563_20250711_2025-07-11-130041-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1563,Training video,-0.0478233743308192,0.110502672033779,0.184518386725733,0.266964377296471,0.174650240400423,0.169509919284324,0.321854260033999,0.419829633151966,0.335296468206141,0.20756735493679,0.230106417514437,0.412099158860601,0.295374196816713,-0.00235832201815195,0.0173554243636132,57.6102253162662,58.960251515832,4.91961250654851e-06,0.00480939439717881,0.53654068016545,0.0116378360001705,0.532819129414293,0.00567407740100307,0.00278463956883,0.00732090725353694,0.0021633355790104
1563\1563_20250713_2025-07-13-164223-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1563,Training video,-0.0959457037589071,0.182918969978468,0.268700812773264,0.248294744938944,0.214654510724478,0.187966026356822,0.280467719796502,0.381037531965849,0.524897186922405,0.192095764684754,0.247166716406492,0.598826845240541,0.278954468459283,0.000150567365207929,0.0228719641593964,56.6451893031875,59.1891326091508,-4.99354268029944e-07,0.0417886226357016,0.529332569626384,0.00443885234787054,0.518997429380257,0.00702472610546393,0.0045280795205198,0.00540423189349709,0.00248113946329852
1563\1563_20250710_2025-07-10-143307-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1563,Training video,-0.0113939191103279,0.0768286021588108,0.267386624314334,0.198362602168615,0.19660432421267,0.348538431815767,0.228280604966815,0.217676703252332,0.492174658946524,0.16880624704687,0.329357269935332,0.425232304384794,0.350754592973804,0.0110452123087502,0.0051115698417379,55.6304690862143,56.7517811887343,-2.58823535465808e-06,0.00176145682614257,0.534934111834903,0.016021929690544,0.540336891775775,0.00579384433924672,0.00219161924799566,0.00155405728494238,0.0012432458279539
1563\1563_20250716_2025-07-16-121443-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1563,Training video,-0.0819028678287231,0.134352148798022,0.273023803803533,0.195056893806104,0.167494187112099,0.23264438884439,0.204397585456915,0.258214520909841,0.711033959249754,0.164969386086197,0.289696814168472,0.704050506091519,0.22847235842022,0.00682904180611712,-0.00875658869537754,56.3025545696153,59.789128193212,4.4548583974345e-07,0.0517391785274076,0.52219680303189,0.00443373675052882,0.545310171670422,0.00718155016919122,0.00446577689995207,0.00124896524681586,0.00158299083608057
1563\1563_20250721_2025-07-21-145127-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1563,60 DPI,-0.0413116646306719,0.0502882839508129,0.208184956022707,0.183015209905346,0.118881607021398,0.208370642577212,0.193831942548874,0.173552252277311,0.525118127009266,0.117863274550204,0.183740666575172,0.51015408045527,0.124750572161563,-0.0144678427403976,-0.0143653064297545,64.797740812991,65.6502082564454,-9.07131270291698e-07,0.00118047864007177,0.530904452315439,0.00187291679950189,0.521431893719574,0.0020693836663679,0.00248457847840987,0.000705172141087151,0.00151579058364528
1563\1563_20250721B_2025-07-21-151745-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1563,60 DPI,-0.345186732952037,0.0673252083445302,0.17546642960643,0.12163476221084,0.156881725316957,0.192227282721102,0.144526595187831,0.314864372305323,0.504806389686967,0.197040484844788,0.29813280347896,0.483358200219764,0.167202479960626,-0.00189488381370296,-8.97223094522672e-05,62.9500580720093,69.9720626549895,-3.89568968069832e-07,0.00165131565617626,0.525401263028344,0.00634059624656647,0.521540910454258,0.0110807671783282,0.0129014031453056,0.00404934551276015,0.00473993156919986
