0	0
0.0049999999	0
0.0099999998	0
0.015	0
0.02	0
0.025	0
0.029999999	0
0.035	0
0.039999999	0
0.045000002	0
0.050000001	0
0.055	0
0.059999999	0
0.064999998	0
0.07	0
0.075000003	0
0.079999998	0
0.085000001	0
0.090000004	0
0.094999999	0
0.1	0
0.105	0
0.11	0
0.115	0
0.12	0
0.125	0
0.13	0
0.13500001	0
0.14	0
0.145	0
0.15000001	0
0.155	0
0.16	0
0.16500001	0
0.17	0
0.175	0
0.18000001	0
0.185	0
0.19	0
0.19499999	0
0.2	0
0.205	0
0.20999999	0
0.215	0
0.22	0
0.22499999	0
0.23	0
0.235	0
0.23999999	0
0.245	0
0.25	0
0.255	0
0.25999999	0
0.26499999	0
0.27000001	0
0.27500001	0
0.28	0
0.285	0
0.28999999	0
0.29499999	0
0.30000001	0
0.30500001	0
0.31	0
0.315	0
0.31999999	0
0.32499999	0
0.33000001	0
0.33500001	0
0.34	0
0.345	0
0.34999999	0
0.35499999	0
0.36000001	0
0.36500001	0
0.37	0
0.375	0
0.38	0
0.38499999	0
0.38999999	0
0.39500001	0
0.40000001	0
0.405	0
0.41	0
0.41499999	0
0.41999999	0
0.42500001	0
0.43000001	0
0.435	0
0.44	0
0.44499999	0
0.44999999	0
0.45500001	0
0.46000001	0
0.465	0
0.47	0
0.47499999	0
0.47999999	0
0.48500001	0
0.49000001	0
0.495	0
0.5	0
0.505	0
0.50999999	0
0.51499999	0
0.51999998	0
0.52499998	0
0.52999997	0
0.53500003	0
0.54000002	0
0.54500002	0
0.55000001	0
0.55500001	0
0.56	0
0.565	0
0.56999999	0
0.57499999	0
0.57999998	0
0.58499998	0
0.58999997	0
0.59500003	0
0.60000002	0
0.60500002	0
0.61000001	0
0.61500001	0
0.62	0
0.625	0
0.63	0
0.63499999	0
0.63999999	0
0.64499998	0
0.64999998	0
0.65499997	0
0.66000003	0
0.66500002	0
0.67000002	0
0.67500001	0
0.68000001	0
0.685	0
0.69	0
0.69499999	0
0.69999999	0
0.70499998	0
0.70999998	0
0.71499997	0
0.72000003	0
0.72500002	0
0.73000002	0
0.73500001	0
0.74000001	0
0.745	0
0.75	0
0.755	0
0.75999999	0
0.76499999	0
0.76999998	0
0.77499998	0
0.77999997	0
0.78500003	0
0.79000002	0
0.79500002	0
0.80000001	0
0.80500001	0
0.81	0
0.815	0
0.81999999	0
0.82499999	0
0.82999998	0
0.83499998	0
0.83999997	0
0.84500003	0
0.85000002	0
0.85500002	0
0.86000001	0
0.86500001	0
0.87	0
0.875	0
0.88	0
0.88499999	0
0.88999999	0
0.89499998	0
0.89999998	0
0.90499997	0
0.91000003	0
0.91500002	0
0.92000002	0
0.92500001	0
0.93000001	0
0.935	0
0.94	0
0.94499999	0
0.94999999	0
0.95499998	0
0.95999998	0
0.96499997	0
0.97000003	0
0.97500002	0
0.98000002	0
0.98500001	0
0.99000001	0
0.995	0
1	0
1.005	0
1.01	0
1.015	0
1.02	0
1.025	0
1.03	0
1.035	0
1.04	0
1.045	0
1.05	0
1.0549999	0
1.0599999	0
1.0650001	0
1.0700001	0
1.075	0
1.08	0
1.085	0
1.09	0
1.095	0
1.1	0
1.105	0
1.11	0
1.115	0
1.12	0
1.125	0
1.13	0
1.135	0
1.14	0
1.145	0
1.15	0
1.155	0
1.16	0
1.165	0
1.17	0
1.175	0
1.1799999	0
1.1849999	0
1.1900001	0
1.1950001	0
1.2	0
1.205	0
1.21	0
1.215	0
1.22	0
1.225	0
1.23	0
1.235	0
1.24	0
1.245	0
1.25	0
1.255	0
1.26	0
1.265	0
1.27	0
1.275	0
1.28	0
1.285	0
1.29	0
1.295	0
1.3	0
1.3049999	0
1.3099999	0
1.3150001	0
1.3200001	0
1.325	0
1.33	0
1.335	0
1.34	0
1.345	0
1.35	0
1.355	0
1.36	0
1.365	0
1.37	0
1.375	0
1.38	0
1.385	0
1.39	0
1.395	0
1.4	0
1.405	0
1.41	0
1.415	0
1.42	0
1.425	0
1.4299999	0
1.4349999	0
1.4400001	0
1.4450001	0
1.45	0
1.455	0
1.46	0
1.465	0
1.47	0
1.475	0
1.48	0
1.485	0
1.49	0
1.495	0
1.5	0
1.505	0
1.51	0
1.515	0
1.52	0
1.525	0
1.53	0
1.535	0
1.54	0
1.545	0
1.55	0
1.5549999	0
1.5599999	0
1.5650001	0
1.5700001	0
1.575	0
1.58	0
1.585	0
1.59	0
1.595	0
1.6	0
1.605	0
1.61	0
1.615	0
1.62	0
1.625	0
1.63	0
1.635	0
1.64	0
1.645	0
1.65	0
1.655	0
1.66	0
1.665	0
1.67	0
1.675	0
1.6799999	0
1.6849999	0
1.6900001	0
1.6950001	0
1.7	0
1.705	0
1.71	0
1.715	0
1.72	0
1.725	0
1.73	0
1.735	0
1.74	0
1.745	0
1.75	0
1.755	0
1.76	0
1.765	0
1.77	0
1.775	0
1.78	0
1.785	0
1.79	0
1.795	0
1.8	0
1.8049999	0
1.8099999	0
1.8150001	0
1.8200001	0
1.825	0
1.83	0
1.835	0
1.84	0
1.845	0
1.85	0
1.855	0
1.86	0
1.865	0
1.87	0
1.875	0
1.88	0
1.885	0
1.89	0
1.895	0
1.9	0
1.905	0
1.91	0
1.915	0
1.92	0
1.925	0
1.9299999	0
1.9349999	0
1.9400001	0
1.9450001	0
1.95	0
1.955	0
1.96	0
1.965	0
1.97	0
1.975	0
1.98	0
1.985	0
1.99	0
1.995	0
2	0
2.0050001	0
2.01	0
2.0150001	0
2.02	0
2.0250001	0
2.03	0
2.0350001	0
2.04	0
2.0450001	0
2.05	0
2.0550001	0
2.0599999	0
2.0650001	0
2.0699999	0.00066711829
2.075	0.0017385507
2.0799999	0.0028099832
2.085	0.0038814156
2.0899999	0.004952848
2.095	0.0060242806
2.0999999	0.0080054197
2.105	0.010148285
2.1099999	0.012291149
2.115	0.014434014
2.1199999	0.016576879
2.125	0.018719744
2.1300001	0.021812746
2.135	0.025027044
2.1400001	0.028241342
2.145	0.03145564
2.1500001	0.034669936
2.155	0.037884235
2.1600001	0.041098531
2.165	0.044312827
2.1700001	0.046839792
2.175	0.048982657
2.1800001	0.051590484
2.1849999	0.05480478
2.1900001	0.058019076
2.1949999	0.061233375
2.2	0.063517749
2.2049999	0.065660611
2.21	0.068066284
2.2149999	0.071280584
2.22	0.074494876
2.2249999	0.077931546
2.23	0.081246927
2.2349999	0.08446122
2.24	0.088484146
2.2449999	0.092769876
2.25	0.097924881
2.2550001	0.10338312
2.26	0.10981172
2.2650001	0.11704894
2.27	0.12487242
2.2750001	0.13344388
2.28	0.14258137
2.2850001	0.15196146
2.29	0.16245341
2.2950001	0.17397636
2.3	0.18665162
2.3050001	0.20088348
2.3099999	0.21618676
2.3150001	0.23229869
2.3199999	0.25014916
2.325	0.26967752
2.3299999	0.29035819
2.335	0.31316152
2.3399999	0.33744058
2.345	0.36394337
2.3499999	0.39212406
2.355	0.42275086
2.3599999	0.45521727
2.365	0.48990741
2.3699999	0.52710432
2.375	0.56682819
2.3800001	0.60881621
2.385	0.65347272
2.3900001	0.70051467
2.395	0.75024527
2.4000001	0.80252314
2.405	0.85708529
2.4100001	0.91413403
2.415	0.97348732
2.4200001	1.035125
2.425	1.0988652
2.4300001	1.1645864
2.4349999	1.2322484
2.4400001	1.3014872
2.4449999	1.3721411
2.45	1.4441292
2.4549999	1.5169663
2.46	1.5906729
2.4649999	1.6648039
2.47	1.7392179
2.4749999	1.8136116
2.48	1.8877629
2.4849999	1.9613683
2.49	2.0344279
2.4949999	2.106416
2.5	2.1773326
2.5050001	2.2467937
2.51	2.3147793
2.5150001	2.3810868
2.52	2.4454536
2.5250001	2.5077786
2.53	2.5678799
2.5350001	2.6256564
2.54	2.6812091
2.5450001	2.7343967
2.55	2.7850168
2.5550001	2.833575
2.5599999	2.8797274
2.5650001	2.9235752
2.5699999	2.9653409
2.575	3.0049636
2.5799999	3.0425446
2.585	3.0781851
2.5899999	3.1120462
2.595	3.1441488
2.5999999	3.1745937
2.605	3.2035425
2.6099999	3.2312179
2.615	3.2575791
2.6199999	3.2828488
2.625	3.307148
2.6300001	3.3306386
2.635	3.3535633
2.6400001	3.3757803
2.645	3.397593
2.6500001	3.4192441
2.655	3.4406323
2.6600001	3.4620206
2.665	3.4834492
2.6700001	3.5049586
2.675	3.5266907
2.6800001	3.548847
2.6849999	3.5714281
2.6900001	3.5944335
2.6949999	3.6180253
2.7	3.6425266
2.7049999	3.667675
2.71	3.6936927
2.7149999	3.7206805
2.72	3.7485983
2.7249999	3.7774665
2.73	3.8074262
2.7349999	3.8383563
2.74	3.870398
2.7449999	3.9035721
2.75	3.9378376
2.7550001	3.973114
2.76	4.0095224
2.7650001	4.047225
2.77	4.0861197
2.7750001	4.1261673
2.78	4.1674881
2.7850001	4.2099814
2.79	4.2536473
2.7950001	4.2986474
2.8	4.3445978
2.8050001	4.3918824
2.8099999	4.4402385
2.8150001	4.489686
2.8199999	4.5402455
2.825	4.591917
2.8299999	4.6447201
2.835	4.6985345
2.8399999	4.7533798
2.845	4.809195
2.8499999	4.8657994
2.855	4.923131
2.8599999	4.9810896
2.865	5.0394521
2.8699999	5.0982194
2.875	5.1571884
2.8800001	5.216279
2.885	5.2753897
2.8900001	5.3343587
2.895	5.3929644
2.9000001	5.4513068
2.905	5.5092044
2.9100001	5.5663543
2.915	5.6228571
2.9200001	5.6784906
2.925	5.7333159
2.9300001	5.7870088
2.9349999	5.8397717
2.9400001	5.8913422
2.9449999	5.9418612
2.95	5.9912276
2.9549999	6.0395637
2.96	6.0868077
2.9649999	6.1331625
2.97	6.1784859
2.9749999	6.2229404
2.98	6.2664447
2.9849999	6.3091602
2.99	6.3513098
2.9949999	6.3927522
3	6.4336891
3.0050001	6.4740801
3.01	6.5143294
3.0150001	6.5542355
3.02	6.5941815
3.0250001	6.633966
3.03	6.6739931
3.0350001	6.7140203
3.04	6.7544518
3.0450001	6.7950449
3.05	6.8361635
3.0550001	6.8777676
3.0599999	6.9200182
3.0650001	6.9627542
3.0699999	7.006218
3.075	7.0504704
3.0799999	7.0956321
3.085	7.1416025
3.0899999	7.1883817
3.095	7.2361717
3.0999999	7.28473
3.105	7.3343592
3.1099999	7.384757
3.115	7.4360242
3.1199999	7.4880996
3.125	7.5410852
3.1300001	7.5948792
3.135	7.6496434
3.1400001	7.7051558
3.145	7.7616181
3.1500001	7.8188896
3.155	7.8769083
3.1600001	7.9357162
3.165	7.9952106
3.1700001	8.0553522
3.175	8.1160202
3.1800001	8.1770916
3.1849999	8.2385473
3.1900001	8.3001852
3.1949999	8.3620043
3.2	8.4238844
3.2049999	8.4856844
3.21	8.5473423
3.2149999	8.6088581
3.22	8.6698694
3.2249999	8.7304564
3.23	8.7902746
3.2349999	8.8492641
3.24	8.9072018
3.2449999	8.9640684
3.25	9.0195208
3.2550001	9.073698
3.26	9.1263609
3.2650001	9.1773243
3.27	9.2268934
3.2750001	9.274683
3.28	9.3209362
3.2850001	9.3655529
3.29	9.4084911
3.2950001	9.4500341
3.3	9.4900818
3.3050001	9.5285521
3.3099999	9.5658503
3.3150001	9.6018343
3.3199999	9.6366653
3.325	9.6706276
3.3299999	9.703681
3.335	9.7360859
3.3399999	9.7680473
3.345	9.7996044
3.3499999	9.8310394
3.355	9.8622522
3.3599999	9.8936071
3.365	9.9254065
3.3699999	9.9572868
3.375	9.9899349
3.3800001	10.022967
3.385	10.056808
3.3900001	10.091377
3.395	10.126553
3.4000001	10.162517
3.405	10.199471
3.4100001	10.23691
3.415	10.275259
3.4200001	10.314438
3.425	10.354222
3.4300001	10.394937
3.4349999	10.436237
3.4400001	10.478286
3.4449999	10.521002
3.45	10.564547
3.4549999	10.608758
3.46	10.653677
3.4649999	10.699203
3.47	10.745416
3.4749999	10.792316
3.48	10.839905
3.4849999	10.888119
3.49	10.937324
3.4949999	10.987257
3.5	11.038139
3.5050001	11.089932
3.51	11.142817
3.5150001	11.196671
3.52	11.251577
3.5250001	11.307534
3.53	11.364482
3.5350001	11.422461
3.54	11.481369
3.5450001	11.541167
3.55	11.601652
3.5550001	11.662967
3.5599999	11.724827
3.5650001	11.787192
3.5699999	11.850143
3.575	11.913338
3.5799999	11.976835
3.585	12.040535
3.5899999	12.104134
3.595	12.167672
3.5999999	12.23115
3.605	12.294344
3.6099999	12.357214
3.615	12.419742
3.6199999	12.481965
3.625	12.543765
3.6300001	12.605261
3.635	12.666514
3.6400001	12.727647
3.645	12.788698
3.6500001	12.84971
3.655	12.910842
3.6600001	12.972136
3.665	13.033672
3.6700001	13.095411
3.675	13.157575
3.6800001	13.220202
3.6849999	13.283175
3.6900001	13.346672
3.6949999	13.410736
3.7	13.475285
3.7049999	13.540339
3.71	13.605939
3.7149999	13.671963
3.72	13.738331
3.7249999	13.805103
3.73	13.872119
3.7349999	13.939255
3.74	14.006432
3.7449999	14.073669
3.75	14.140846
3.7550001	14.207841
3.76	14.274633
3.7650001	14.341245
3.77	14.407572
3.7750001	14.473536
3.78	14.539035
3.7850001	14.604271
3.79	14.669144
3.7950001	14.733591
3.8	14.797695
3.8050001	14.861516
3.8099999	14.925095
3.8150001	14.988531
3.8199999	15.051847
3.825	15.115001
3.8299999	15.178074
3.835	15.240985
3.8399999	15.303836
3.845	15.366404
3.8499999	15.428668
3.855	15.490709
3.8599999	15.552387
3.865	15.613541
3.8699999	15.674289
3.875	15.73449
3.8800001	15.794086
3.885	15.852995
3.8900001	15.911176
3.895	15.968609
3.9000001	16.025091
3.905	16.080645
3.9100001	16.135105
3.915	16.188616
3.9200001	16.240974
3.925	16.292322
3.9300001	16.342539
3.9349999	16.391846
3.9400001	16.44006
3.9449999	16.487547
3.95	16.534122
3.9549999	16.579931
3.96	16.624952
3.9649999	16.669447
3.97	16.713295
3.9749999	16.756617
3.98	16.799536
3.9849999	16.842028
3.99	16.884218
3.9949999	16.926146
4	16.967993
4.0050001	17.009697
4.0100002	17.051443
4.0149999	17.093107
4.02	17.134914
4.0250001	17.17676
4.0300002	17.218849
4.0349998	17.261059
4.04	17.303635
4.0450001	17.346491
4.0500002	17.389772
4.0549998	17.433641
4.0599999	17.478136
4.0650001	17.523298
4.0700002	17.569309
4.0749998	17.615541
4.0799999	17.662382
4.085	17.710375
4.0900002	17.7596
4.0949998	17.810057
4.0999999	17.861811
4.105	17.913967
4.1100001	17.967356
4.1149998	18.022141
4.1199999	18.07836
4.125	18.135895
4.1300001	18.194904
4.1350002	18.254257
4.1399999	18.314783
4.145	18.376522
4.1500001	18.439434
4.1550002	18.503233
4.1599998	18.567965
4.165	18.633303
4.1700001	18.699266
4.1750002	18.766382
4.1799998	18.834185
4.1849999	18.901625
4.1900001	18.968397
4.1950002	19.035149
4.1999998	19.10166
4.2049999	19.168776
4.21	19.235527
4.2150002	19.301533
4.2199998	19.36598
4.2249999	19.42968
4.23	19.492369
4.2350001	19.55435
4.2399998	19.615461
4.2449999	19.674997
4.25	19.7334
4.2550001	19.790106
4.2600002	19.845921
4.2649999	19.90012
4.27	19.952963
4.2750001	20.004877
4.2800002	20.055719
4.2849998	20.105814
4.29	20.155565
4.2950001	20.204103
4.3000002	20.251671
4.3049998	20.298187
4.3099999	20.343409
4.3150001	20.387722
4.3200002	20.43157
4.3249998	20.474022
4.3299999	20.515081
4.335	20.555351
4.3400002	20.593861
4.3449998	20.631079
4.3499999	20.666536
4.355	20.700701
4.3600001	20.732601
4.3649998	20.762966
4.3699999	20.791368
4.375	20.817366
4.3800001	20.840979
4.3850002	20.862488
4.3899999	20.88147
4.395	20.898209
4.4000001	20.91242
4.4050002	20.924246
4.4099998	20.93395
4.415	20.94137
4.4200001	20.946768
4.4250002	20.950123
4.4299998	20.951517
4.4349999	20.951155
4.4400001	20.948971
4.4450002	20.945271
4.4499998	20.940075
4.4549999	20.933424
4.46	20.925722
4.4650002	20.916969
4.4699998	20.907387
4.4749999	20.897118
4.48	20.886322
4.4850001	20.875204
4.4899998	20.863741
4.4949999	20.852118
4.5	20.840593
4.5050001	20.829132
4.5100002	20.817972
4.5149999	20.807117
4.52	20.796726
4.5250001	20.787104
4.5300002	20.778452
4.5349998	20.770809
4.54	20.764584
4.5450001	20.75955
4.5500002	20.756073
4.5549998	20.754293
4.5599999	20.75403
4.5650001	20.755424
4.5700002	20.758821
4.5749998	20.763996
4.5799999	20.771133
4.585	20.780312
4.5900002	20.791592
4.5949998	20.804955
4.5999999	20.820459
4.605	20.838169
4.6100001	20.858141
4.6149998	20.880136
4.6199999	20.904234
4.625	20.930311
4.6300001	20.958311
4.6350002	20.988169
4.6399999	21.019564
4.645	21.052818
4.6500001	21.087528
4.6550002	21.123554
4.6599998	21.160831
4.665	21.199282
4.6700001	21.238501
4.6750002	21.278648
4.6799998	21.319464
4.6849999	21.360561
4.6900001	21.402126
4.6950002	21.443811
4.6999998	21.485678
4.7049999	21.52718
4.71	21.568521
4.7150002	21.609539
4.7199998	21.650011
4.7249999	21.690018
4.73	21.729479
4.7350001	21.768171
4.7399998	21.806137
4.7449999	21.843273
4.75	21.879398
4.7550001	21.914595
4.7600002	21.948818
4.7649999	21.981932
4.77	22.013752
4.7750001	22.044176
4.7800002	22.073246
4.7849998	22.10074
4.79	22.126616
4.7950001	22.150835
4.8000002	22.173012
4.8049998	22.193611
4.8099999	22.212048
4.8150001	22.228544
4.8200002	22.242977
4.8249998	22.255411
4.8299999	22.265518
4.835	22.273523
4.8400002	22.279568
4.8449998	22.28351
4.8499999	22.285593
4.855	22.285936
4.8600001	22.284744
4.8649998	22.282236
4.8699999	22.278618
4.875	22.274231
4.8800001	22.269258
4.8850002	22.263941
4.8899999	22.258585
4.895	22.25351
4.9000001	22.249123
4.9050002	22.245464
4.9099998	22.242836
4.915	22.241705
4.9200001	22.242168
4.9250002	22.244312
4.9299998	22.248577
4.9349999	22.255026
4.9400001	22.263496
4.9450002	22.274372
4.9499998	22.287312
4.9549999	22.302614
4.96	22.31992
4.9650002	22.339386
4.9699998	22.360754
4.9749999	22.383982
4.98	22.408989
4.9850001	22.435755
4.9899998	22.464016
4.9949999	22.49341
5	22.524137
5.0050001	22.555775
5.0100002	22.588425
5.0149999	22.621496
5.02	22.655357
5.0250001	22.689402
5.0300002	22.723829
5.0349998	22.758276
5.04	22.792906
5.0450001	22.827353
5.0500002	22.861841
5.0549998	22.895885
5.0599999	22.929564
5.0650001	22.962515
5.0700002	22.994921
5.0749998	23.026518
5.0799999	23.057085
5.085	23.086498
5.0900002	23.11474
5.0949998	23.141768
5.0999999	23.16724
5.105	23.191458
5.1100001	23.213858
5.1149998	23.2348
5.1199999	23.253925
5.125	23.271412
5.1300001	23.286816
5.1350002	23.30028
5.1399999	23.311541
5.145	23.320759
5.1500001	23.327713
5.1550002	23.332645
5.1599998	23.335516
5.165	23.336325
5.1700001	23.335152
5.1750002	23.331999
5.1799998	23.327085
5.1849999	23.320456
5.1900001	23.312145
5.1950002	23.302382
5.1999998	23.29108
5.2049999	23.278305
5.21	23.264458
5.2150002	23.249296
5.2199998	23.233164
5.2249999	23.216
5.23	23.198109
5.2350001	23.179653
5.2399998	23.16065
5.2449999	23.141445
5.25	23.122099
5.2550001	23.102692
5.2600002	23.083202
5.2649999	23.063877
5.27	23.045116
5.2750001	23.026518
5.2800002	23.008486
5.2849998	22.990837
5.29	22.973837
5.2950001	22.957441
5.3000002	22.941633
5.3049998	22.92643
5.3099999	22.911755
5.3150001	22.897703
5.3200002	22.884058
5.3249998	22.870958
5.3299999	22.858141
5.335	22.845951
5.3400002	22.834166
5.3449998	22.822521
5.3499999	22.81106
5.355	22.79986
5.3600001	22.788944
5.3649998	22.778027
5.3699999	22.766666
5.375	22.755547
5.3800001	22.743923
5.3850002	22.732401
5.3899999	22.720432
5.395	22.708384
5.4000001	22.696234
5.4050002	22.684206
5.4099998	22.671894
5.415	22.660069
5.4200001	22.648302
5.4250002	22.636719
5.4299998	22.62558
5.4349999	22.614462
5.4400001	22.603848
5.4450002	22.59366
5.4499998	22.583937
5.4549999	22.574434
5.46	22.565458
5.4650002	22.557049
5.4699998	22.549368
5.4749999	22.542191
5.48	22.535681
5.4850001	22.529676
5.4899998	22.524462
5.4949999	22.519428
5.5	22.515041
5.5050001	22.510876
5.5100002	22.507257
5.5149999	22.503679
5.52	22.500505
5.5250001	22.497717
5.5300002	22.49527
5.5349998	22.493288
5.54	22.491753
5.5450001	22.490782
5.5500002	22.490519
5.5549998	22.491165
5.5599999	22.492682
5.5650001	22.495371
5.5700002	22.499393
5.5749998	22.504751
5.5799999	22.511766
5.585	22.520681
5.5900002	22.531435
5.5949998	22.544617
5.5999999	22.560223
5.605	22.578236
5.6100001	22.599016
5.6149998	22.62273
5.6199999	22.649273
5.625	22.678787
5.6300001	22.711336
5.6350002	22.746754
5.6399999	22.785082
5.645	22.826038
5.6500001	22.869564
5.6550002	22.915392
5.6599998	22.963305
5.665	23.013054
5.6700001	23.064423
5.6750002	23.117287
5.6799998	23.171223
5.6849999	23.225946
5.6900001	23.281317
5.6950002	23.337011
5.6999998	23.392685
5.7049999	23.448177
5.71	23.503185
5.7150002	23.557343
5.7199998	23.610651
5.7249999	23.662807
5.73	23.713589
5.7350001	23.762896
5.7399998	23.810747
5.7449999	23.857
5.75	23.901615
5.7550001	23.944654
5.7600002	23.986057
5.7649999	24.025822
5.77	24.063766
5.7750001	24.099932
5.7800002	24.134399
5.7849998	24.167191
5.79	24.198038
5.7950001	24.227068
5.8000002	24.254339
5.8049998	24.279711
5.8099999	24.303242
5.8150001	24.324993
5.8200002	24.344826
5.8249998	24.362877
5.8299999	24.379171
5.835	24.393766
5.8400002	24.406786
5.8449998	24.418207
5.8499999	24.428276
5.855	24.437109
5.8600001	24.444752
5.8649998	24.451483
5.8699999	24.457508
5.875	24.462885
5.8800001	24.467838
5.8850002	24.472446
5.8899999	24.477057
5.895	24.481686
5.9000001	24.486416
5.9050002	24.49159
5.9099998	24.497313
5.915	24.503721
5.9200001	24.510756
5.9250002	24.518641
5.9299998	24.527311
5.9349999	24.536894
5.9400001	24.547165
5.9450002	24.558344
5.9499998	24.570148
5.9549999	24.582764
5.96	24.595985
5.9650002	24.609833
5.9699998	24.624166
5.9749999	24.638985
5.98	24.654186
5.9850001	24.669813
5.9899998	24.685783
5.9949999	24.701916
6	24.718391
6.0050001	24.735048
6.0100002	24.751808
6.0149999	24.768486
6.02	24.785326
6.0250001	24.802023
6.0300002	24.818701
6.0349998	24.835075
6.04	24.851248
6.0450001	24.866997
6.0500002	24.88228
6.0549998	24.897038
6.0599999	24.910946
6.0650001	24.924187
6.0700002	24.936316
6.0749998	24.947454
6.0799999	24.957361
6.085	24.965792
6.0900002	24.972725
6.0949998	24.9779
6.0999999	24.981377
6.105	24.982914
6.1100001	24.982529
6.1149998	24.980145
6.1199999	24.975676
6.125	24.969227
6.1300001	24.960838
6.1350002	24.950447
6.1399999	24.938156
6.145	24.924086
6.1500001	24.908237
6.1550002	24.890751
6.1599998	24.87203
6.165	24.851997
6.1700001	24.831135
6.1750002	24.809261
6.1799998	24.78672
6.1849999	24.763695
6.1900001	24.740486
6.1950002	24.717279
6.1999998	24.694031
6.2049999	24.670944
6.21	24.648344
6.2150002	24.626287
6.2199998	24.604799
6.2249999	24.584099
6.23	24.564306
6.2350001	24.545465
6.2399998	24.527615
6.2449999	24.511019
6.25	24.495512
6.2550001	24.481018
6.2600002	24.467817
6.2649999	24.455324
6.27	24.443943
6.2750001	24.433371
6.2800002	24.423605
6.2849998	24.414528
6.29	24.405977
6.2950001	24.398073
6.3000002	24.390694
6.3049998	24.383801
6.3099999	24.377333
6.3150001	24.371246
6.3200002	24.365646
6.3249998	24.360331
6.3299999	24.355337
6.335	24.350748
6.3400002	24.346624
6.3449998	24.342663
6.3499999	24.339266
6.355	24.336233
6.3600001	24.333323
6.3649998	24.330957
6.3699999	24.328733
6.375	24.326874
6.3800001	24.325296
6.3850002	24.323963
6.3899999	24.322689
6.395	24.321497
6.4000001	24.320263
6.4050002	24.318888
6.4099998	24.317291
6.415	24.315351
6.4200001	24.312944
6.4250002	24.309973
6.4299998	24.306416
6.4349999	24.30217
6.4400001	24.297237
6.4450002	24.291536
6.4499998	24.285229
6.4549999	24.278194
6.46	24.270512
6.4650002	24.262365
6.4699998	24.253613
6.4749999	24.244535
6.48	24.235256
6.4850001	24.225897
6.4899998	24.216597
6.4949999	24.207783
6.5	24.199333
6.5050001	24.191711
6.5100002	24.18498
6.5149999	24.179482
6.52	24.175356
6.5250001	24.17277
6.5300002	24.171738
6.5349998	24.172283
6.54	24.174448
6.5450001	24.178186
6.5500002	24.183464
6.5549998	24.190235
6.5599999	24.198586
6.5650001	24.208006
6.5700002	24.218983
6.5749998	24.230869
6.5799999	24.243586
6.585	24.25709
6.5900002	24.271179
6.5949998	24.285553
6.5999999	24.299986
6.605	24.3144
6.6100001	24.328451
6.6149998	24.341772
6.6199999	24.354326
6.625	24.366011
6.6300001	24.376524
6.6350002	24.385721
6.6399999	24.393606
6.645	24.400055
6.6500001	24.404846
6.6550002	24.408039
6.6599998	24.409494
6.665	24.409353
6.6700001	24.407331
6.6750002	24.403814
6.6799998	24.398539
6.6849999	24.391584
6.6900001	24.382992
6.6950002	24.372601
6.6999998	24.360735
6.7049999	24.346989
6.71	24.331644
6.7150002	24.314703
6.7199998	24.296104
6.7249999	24.276011
6.73	24.254076
6.7350001	24.230848
6.7399998	24.205902
6.7449999	24.179642
6.75	24.151867
6.7550001	24.122837
6.7600002	24.092453
6.7649999	24.060896
6.77	24.028065
6.7750001	23.994184
6.7800002	23.959494
6.7849998	23.923914
6.79	23.887606
6.7950001	23.850794
6.8000002	23.81382
6.8049998	23.776783
6.8099999	23.739689
6.8150001	23.702976
6.8200002	23.666811
6.8249998	23.631029
6.8299999	23.596157
6.835	23.562195
6.8400002	23.529222
6.8449998	23.497301
6.8499999	23.466574
6.855	23.436958
6.8600001	23.408777
6.8649998	23.381729
6.8699999	23.355892
6.875	23.331371
6.8800001	23.307819
6.8850002	23.28532
6.8899999	23.263931
6.895	23.243271
6.9000001	23.223257
6.9050002	23.20377
6.9099998	23.184889
6.915	23.166168
6.9200001	23.14757
6.9250002	23.12891
6.9299998	23.110292
6.9349999	23.091188
6.9400001	23.071842
6.9450002	23.052031
6.9499998	23.031775
6.9549999	23.011215
6.96	22.989948
6.9650002	22.968439
6.9699998	22.946444
6.9749999	22.924046
6.98	22.901342
6.9850001	22.878298
6.9899998	22.855089
6.9949999	22.831659
7	22.808208
7.0050001	22.784597
7.0100002	22.761026
7.0149999	22.737494
7.02	22.714146
7.0250001	22.690857
7.0300002	22.667791
7.0349998	22.645027
7.04	22.622446
7.0450001	22.600229
7.0500002	22.578297
7.0549998	22.556463
7.0599999	22.535114
7.0650001	22.514071
7.0700002	22.493431
7.0749998	22.473194
7.0799999	22.453241
7.085	22.433754
7.0900002	22.414387
7.0949998	22.395485
7.0999999	22.376766
7.105	22.358389
7.1100001	22.340134
7.1149998	22.322264
7.1199999	22.304535
7.125	22.287251
7.1300001	22.270107
7.1350002	22.253368
7.1399999	22.237015
7.145	22.221024
7.1500001	22.205378
7.1550002	22.190214
7.1599998	22.175417
7.165	22.160862
7.1700001	22.146812
7.1750002	22.133024
7.1799998	22.119965
7.1849999	22.107471
7.1900001	22.095707
